Date Time, Water Level, Sigma, O, F, R, L, Quality 
2016-12-25 08:12,0.883,0.161,0,0,0,0,v
2016-12-25 08:18,0.909,0.164,0,0,0,0,v
2016-12-25 08:24,0.961,0.121,0,0,0,0,v
2016-12-25 08:30,0.922,0.203,0,0,0,0,v
2016-12-25 08:36,0.925,0.161,0,0,0,0,v
2016-12-25 08:42,0.961,0.131,0,0,0,0,v
2016-12-25 08:48,0.991,0.194,0,0,0,0,v
2016-12-25 08:54,0.968,0.180,0,0,0,0,v
2016-12-25 09:00,0.968,0.174,0,0,0,0,v
2016-12-25 09:06,0.935,0.200,0,0,0,0,v
2016-12-25 09:12,0.955,0.164,0,0,0,0,v
2016-12-25 09:18,0.978,0.177,0,0,0,0,v
2016-12-25 09:24,1.030,0.167,0,0,0,0,v
2016-12-25 09:30,1.024,0.167,0,0,0,0,v
2016-12-25 09:36,1.024,0.184,0,0,0,0,v
2016-12-25 09:42,1.056,0.240,0,0,0,0,v
2016-12-25 09:48,1.060,0.197,0,0,0,0,v
2016-12-25 09:54,1.017,0.177,0,0,0,0,v
2016-12-25 10:00,1.063,0.167,0,0,0,0,v
2016-12-25 10:06,1.070,0.177,0,0,0,0,v
2016-12-25 10:12,1.050,0.148,0,0,0,0,v
2016-12-25 10:18,1.047,0.236,0,0,0,0,v
2016-12-25 10:24,1.079,0.180,0,0,0,0,v
2016-12-25 10:30,1.063,0.213,0,0,0,0,v
2016-12-25 10:36,1.014,0.157,0,0,0,0,v
2016-12-25 10:42,1.106,0.220,0,0,0,0,v
2016-12-25 10:48,1.086,0.220,0,0,0,0,v
2016-12-25 10:54,1.079,0.233,0,0,0,0,v
2016-12-25 11:00,1.089,0.269,0,0,0,0,v
2016-12-25 11:06,1.047,0.203,0,0,0,0,v
2016-12-25 11:12,1.056,0.213,0,0,0,0,v
2016-12-25 11:18,1.099,0.220,0,0,0,0,v
2016-12-25 11:24,1.047,0.174,0,0,0,0,v
2016-12-25 11:30,1.079,0.190,0,0,0,0,v
2016-12-25 11:36,1.102,0.144,0,0,0,0,v
2016-12-25 11:42,1.014,0.200,0,0,0,0,v
2016-12-25 11:48,1.066,0.187,0,0,0,0,v
2016-12-25 11:54,1.135,0.210,0,0,0,0,v
2016-12-25 12:00,1.086,0.144,0,0,0,0,v
2016-12-25 12:06,1.024,0.164,0,0,0,0,v
2016-12-25 12:12,1.070,0.184,0,0,0,0,v
2016-12-25 12:18,1.070,0.220,0,0,0,0,v
2016-12-25 12:24,1.020,0.207,0,0,0,0,v
2016-12-25 12:30,1.053,0.223,0,0,0,0,v
2016-12-25 12:36,1.030,0.210,0,0,0,0,v
2016-12-25 12:42,1.073,0.167,0,0,0,0,v
2016-12-25 12:48,1.122,0.223,0,0,0,0,v
2016-12-25 12:54,1.043,0.207,0,0,0,0,v
2016-12-25 13:00,1.024,0.177,0,0,0,0,v
2016-12-25 13:06,1.096,0.203,0,0,0,0,v
2016-12-25 13:12,1.076,0.246,0,0,0,0,v
2016-12-25 13:18,1.033,0.269,0,0,0,0,v
2016-12-25 13:24,1.017,0.203,0,0,0,0,v
2016-12-25 13:30,1.037,0.210,0,0,0,0,v
2016-12-25 13:36,1.056,0.187,0,0,0,0,v
2016-12-25 13:42,1.093,0.207,0,0,0,0,v
2016-12-25 13:48,1.053,0.200,0,0,0,0,v
2016-12-25 13:54,0.988,0.233,0,0,0,0,v
2016-12-25 14:00,1.112,0.226,0,0,0,0,v
2016-12-25 14:06,1.106,0.223,0,0,0,0,v
2016-12-25 14:12,1.053,0.197,0,0,0,0,v
2016-12-25 14:18,1.033,0.249,0,0,0,0,v
2016-12-25 14:24,1.017,0.184,0,0,0,0,v
2016-12-25 14:30,0.991,0.299,0,0,0,0,v
2016-12-25 14:36,1.024,0.279,0,0,0,0,v
2016-12-25 14:42,1.050,0.226,0,0,0,0,v
2016-12-25 14:48,1.047,0.151,0,0,0,0,v
2016-12-25 14:54,0.988,0.223,0,0,0,0,v
2016-12-25 15:00,1.020,0.226,0,0,0,0,v
2016-12-25 15:06,1.033,0.207,0,0,0,0,v
2016-12-25 15:12,1.050,0.220,0,0,0,0,v
2016-12-25 15:18,1.014,0.154,0,0,0,0,v
2016-12-25 15:24,0.981,0.269,0,0,0,0,v
2016-12-25 15:30,1.047,0.259,0,0,0,0,v
2016-12-25 15:36,1.033,0.249,0,0,0,0,v
2016-12-25 15:42,1.001,0.246,0,0,0,0,v
2016-12-25 15:48,1.033,0.249,0,0,0,0,v
2016-12-25 15:54,1.024,0.197,0,0,0,0,v
2016-12-25 16:00,1.056,0.262,0,0,0,0,v
2016-12-25 16:06,1.020,0.210,0,0,0,0,v
2016-12-25 16:12,1.001,0.180,0,0,0,0,v
2016-12-25 16:18,0.951,0.217,0,0,0,0,v
2016-12-25 16:24,0.994,0.177,0,0,0,0,v
2016-12-25 16:30,0.984,0.203,0,0,0,0,v
2016-12-25 16:36,0.925,0.135,0,0,0,0,v
2016-12-25 16:42,0.945,0.197,0,0,0,0,v
2016-12-25 16:48,0.965,0.210,0,0,0,0,v
2016-12-25 16:54,0.912,0.207,0,0,0,0,v
2016-12-25 17:00,0.974,0.157,0,0,0,0,v
2016-12-25 17:06,0.945,0.236,0,0,0,0,v
2016-12-25 17:12,0.919,0.171,0,0,0,0,v
2016-12-25 17:18,0.906,0.223,0,0,0,0,v
2016-12-25 17:24,0.853,0.177,0,0,0,0,v
2016-12-25 17:30,0.866,0.197,0,0,0,0,v
2016-12-25 17:36,0.906,0.151,0,0,0,0,v
2016-12-25 17:42,0.853,0.226,0,0,0,0,v
2016-12-25 17:48,0.837,0.217,0,0,0,0,v
2016-12-25 17:54,0.899,0.187,0,0,0,0,v
2016-12-25 18:00,0.876,0.154,0,0,0,0,v
2016-12-25 18:06,0.856,0.135,0,0,0,0,v
2016-12-25 18:12,0.869,0.207,0,0,0,0,v
2016-12-25 18:18,0.843,0.223,0,0,0,0,v
2016-12-25 18:24,0.853,0.184,0,0,0,0,v
2016-12-25 18:30,0.892,0.164,0,0,0,0,v
2016-12-25 18:36,0.856,0.184,0,0,0,0,v
2016-12-25 18:42,0.863,0.197,0,0,0,0,v
2016-12-25 18:48,0.853,0.125,0,0,0,0,v
2016-12-25 18:54,0.814,0.167,0,0,0,0,v
2016-12-25 19:00,0.794,0.184,0,0,0,0,v
2016-12-25 19:06,0.797,0.217,0,0,0,0,v
2016-12-25 19:12,0.853,0.177,0,0,0,0,v
2016-12-25 19:18,0.843,0.180,0,0,0,0,v
2016-12-25 19:24,0.817,0.141,0,0,0,0,v
2016-12-25 19:30,0.791,0.141,0,0,0,0,v
2016-12-25 19:36,0.761,0.167,0,0,0,0,v
2016-12-25 19:42,0.801,0.164,0,0,0,0,v
2016-12-25 19:48,0.771,0.177,0,0,0,0,v
2016-12-25 19:54,0.801,0.157,0,0,0,0,v
2016-12-25 20:00,0.810,0.157,0,0,0,0,v
2016-12-25 20:06,0.801,0.148,0,0,0,0,v
2016-12-25 20:12,0.768,0.112,0,0,0,0,v
2016-12-25 20:18,0.768,0.164,0,0,0,0,v
2016-12-25 20:24,0.751,0.154,0,0,0,0,v
2016-12-25 20:30,0.751,0.203,0,0,0,0,v
2016-12-25 20:36,0.797,0.213,0,0,0,0,v
2016-12-25 20:42,0.764,0.177,0,0,0,0,v
2016-12-25 20:48,0.738,0.233,0,0,0,0,v
2016-12-25 20:54,0.761,0.190,0,0,0,0,v
2016-12-25 21:00,0.748,0.223,0,0,0,0,v
2016-12-25 21:06,0.801,0.197,0,0,0,0,v
2016-12-25 21:12,0.751,0.187,0,0,0,0,v
2016-12-25 21:18,0.751,0.210,0,0,0,0,v
2016-12-25 21:24,0.768,0.174,0,0,0,0,v
2016-12-25 21:30,0.676,0.197,0,0,0,0,v
2016-12-25 21:36,0.748,0.190,0,0,0,0,v
2016-12-25 21:42,0.771,0.197,0,0,0,0,v
2016-12-25 21:48,0.712,0.177,0,0,0,0,v
2016-12-25 21:54,0.696,0.171,0,0,0,0,v
2016-12-25 22:00,0.689,0.207,0,0,0,0,v
2016-12-25 22:06,0.725,0.187,0,0,0,0,v
2016-12-25 22:12,0.715,0.187,0,0,0,0,v
2016-12-25 22:18,0.686,0.197,0,0,0,0,v
2016-12-25 22:24,0.692,0.177,0,0,0,0,v
2016-12-25 22:30,0.699,0.151,0,0,0,0,v
2016-12-25 22:36,0.666,0.213,0,0,0,0,v
2016-12-25 22:42,0.686,0.151,0,0,0,0,v
2016-12-25 22:48,0.614,0.141,0,0,0,0,v
2016-12-25 22:54,0.666,0.256,0,0,0,0,v
2016-12-25 23:00,0.640,0.194,0,0,0,0,v
2016-12-25 23:06,0.591,0.148,0,0,0,0,v
2016-12-25 23:12,0.568,0.148,0,0,0,0,v
2016-12-25 23:18,0.594,0.243,0,0,0,0,v
2016-12-25 23:24,0.643,0.161,0,0,0,0,v
2016-12-25 23:30,0.597,0.187,0,0,0,0,v
2016-12-25 23:36,0.531,0.223,0,0,0,0,v
2016-12-25 23:42,0.538,0.161,0,0,0,0,v
2016-12-25 23:48,0.528,0.194,0,0,0,0,v
2016-12-25 23:54,0.515,0.174,0,0,0,0,v
2016-12-26 00:00,0.538,0.177,0,0,0,0,v
2016-12-26 00:06,0.492,0.180,0,0,0,0,v
2016-12-26 00:12,0.476,0.207,0,0,0,0,v
2016-12-26 00:18,0.449,0.226,0,0,0,0,v
2016-12-26 00:24,0.449,0.253,0,0,0,0,v
2016-12-26 00:30,0.436,0.154,0,0,0,0,v
2016-12-26 00:36,0.417,0.197,0,0,0,0,v
2016-12-26 00:42,0.456,0.177,0,0,0,0,v
2016-12-26 00:48,0.456,0.148,0,0,0,0,v
2016-12-26 00:54,0.443,0.167,0,0,0,0,v
2016-12-26 01:00,0.427,0.207,0,0,0,0,v
2016-12-26 01:06,0.410,0.164,0,0,0,0,v
2016-12-26 01:12,0.397,0.256,0,0,0,0,v
2016-12-26 01:18,0.387,0.138,0,0,0,0,v
2016-12-26 01:24,0.390,0.164,0,0,0,0,v
2016-12-26 01:30,0.364,0.230,0,0,0,0,v
2016-12-26 01:36,0.344,0.157,0,0,0,0,v
2016-12-26 01:42,0.394,0.164,0,0,0,0,v
2016-12-26 01:48,0.312,0.207,0,0,0,0,v
2016-12-26 01:54,0.312,0.184,0,0,0,0,v
2016-12-26 02:00,0.338,0.161,0,0,0,0,v
2016-12-26 02:06,0.302,0.148,0,0,0,0,v
2016-12-26 02:12,0.322,0.213,0,0,0,0,v
2016-12-26 02:18,0.272,0.194,0,0,0,0,v
2016-12-26 02:24,0.305,0.167,0,0,0,0,v
2016-12-26 02:30,0.299,0.177,0,0,0,0,v
2016-12-26 02:36,0.272,0.190,0,0,0,0,v
2016-12-26 02:42,0.292,0.180,0,0,0,0,v
2016-12-26 02:48,0.338,0.125,0,0,0,0,v
2016-12-26 02:54,0.292,0.197,0,0,0,0,v
2016-12-26 03:00,0.259,0.259,0,0,0,0,v
2016-12-26 03:06,0.295,0.230,0,0,0,0,v
2016-12-26 03:12,0.295,0.148,0,0,0,0,v
2016-12-26 03:18,0.292,0.167,0,0,0,0,v
2016-12-26 03:24,0.302,0.246,0,0,0,0,v
2016-12-26 03:30,0.289,0.223,0,0,0,0,v
2016-12-26 03:36,0.262,0.148,0,0,0,0,v
2016-12-26 03:42,0.259,0.236,0,0,0,0,v
2016-12-26 03:48,0.328,0.200,0,0,0,0,v
2016-12-26 03:54,0.318,0.276,0,0,0,0,v
2016-12-26 04:00,0.318,0.135,0,0,0,0,v
2016-12-26 04:06,0.338,0.249,0,0,0,0,v
2016-12-26 04:12,0.348,0.259,0,0,0,0,v
2016-12-26 04:18,0.322,0.187,0,0,0,0,v
2016-12-26 04:24,0.282,0.289,0,0,0,0,v
2016-12-26 04:30,0.292,0.226,0,0,0,0,v
2016-12-26 04:36,0.249,0.246,0,0,0,0,v
2016-12-26 04:42,0.377,0.171,0,0,0,0,v
2016-12-26 04:48,0.325,0.276,0,0,0,0,v
2016-12-26 04:54,0.256,0.305,0,0,0,0,v
2016-12-26 05:00,0.279,0.210,0,0,0,0,v
2016-12-26 05:06,0.292,0.289,0,0,0,0,v
2016-12-26 05:12,0.328,0.233,0,0,0,0,v
2016-12-26 05:18,0.361,0.285,0,0,0,0,v
2016-12-26 05:24,0.394,0.184,0,0,0,0,v
2016-12-26 05:30,0.344,0.354,0,0,0,0,v
2016-12-26 05:36,0.312,0.203,0,0,0,0,v
2016-12-26 05:42,0.354,0.256,0,0,0,0,v
2016-12-26 05:48,0.318,0.154,0,0,0,0,v
2016-12-26 05:54,0.361,0.259,0,0,0,0,v
2016-12-26 06:00,0.315,0.272,0,0,0,0,v
2016-12-26 06:06,0.361,0.220,0,0,0,0,v
2016-12-26 06:12,0.387,0.240,0,0,0,0,v
2016-12-26 06:18,0.358,0.240,0,0,0,0,v
2016-12-26 06:24,0.404,0.240,0,0,0,0,v
2016-12-26 06:30,0.449,0.285,0,0,0,0,v
2016-12-26 06:36,0.387,0.384,0,0,0,0,v
2016-12-26 06:42,0.495,0.364,0,0,0,0,v
2016-12-26 06:48,0.476,0.233,0,0,0,0,v
2016-12-26 06:54,0.456,0.276,0,0,0,0,v
2016-12-26 07:00,0.509,0.266,0,0,0,0,v
2016-12-26 07:06,0.509,0.256,0,0,0,0,v
2016-12-26 07:12,0.472,0.292,0,0,0,0,v
2016-12-26 07:18,0.505,0.249,0,0,0,0,v
2016-12-26 07:24,0.518,0.249,0,0,0,0,v
2016-12-26 07:30,0.476,0.354,0,0,0,0,v
2016-12-26 07:36,0.463,0.243,0,0,0,0,v
2016-12-26 07:42,0.531,0.210,0,0,0,0,v
2016-12-26 07:48,0.518,0.246,0,0,0,0,v
2016-12-26 07:54,0.531,0.180,0,0,0,0,v
2016-12-26 08:00,0.558,0.272,0,0,0,0,v
2016-12-26 08:06,0.663,0.243,0,0,0,0,v
2016-12-26 08:12,0.607,0.194,0,0,0,0,v
2016-12-26 08:18,0.561,0.243,0,0,0,0,v
2016-12-26 08:24,0.512,0.194,0,0,0,0,v
2016-12-26 08:30,0.640,0.266,0,0,0,0,v
2016-12-26 08:36,0.636,0.312,0,0,0,0,v
2016-12-26 08:42,0.679,0.322,0,0,0,0,v
2016-12-26 08:48,0.617,0.305,0,0,0,0,v
2016-12-26 08:54,0.663,0.269,0,0,0,0,v
2016-12-26 09:00,0.715,0.295,0,0,0,0,v
2016-12-26 09:06,0.699,0.236,0,0,0,0,v
2016-12-26 09:12,0.715,0.266,0,0,0,0,v
2016-12-26 09:18,0.709,0.279,0,0,0,0,v
2016-12-26 09:24,0.735,0.223,0,0,0,0,v
2016-12-26 09:30,0.810,0.308,0,0,0,0,v
2016-12-26 09:36,0.817,0.272,0,0,0,0,v
2016-12-26 09:42,0.751,0.259,0,0,0,0,v
2016-12-26 09:48,0.830,0.299,0,0,0,0,v
2016-12-26 09:54,0.853,0.308,0,0,0,0,v
2016-12-26 10:00,0.807,0.295,0,0,0,0,v
2016-12-26 10:06,0.889,0.266,0,0,0,0,v
2016-12-26 10:12,0.889,0.299,0,0,0,0,v
2016-12-26 10:18,0.902,0.272,0,0,0,0,v
2016-12-26 10:24,0.886,0.279,0,0,0,0,v
2016-12-26 10:30,0.935,0.282,0,0,0,0,v
2016-12-26 10:36,0.928,0.302,0,0,0,0,v
2016-12-26 10:42,0.938,0.361,0,0,0,0,v
2016-12-26 10:48,0.925,0.331,0,0,0,0,v
2016-12-26 10:54,0.879,0.371,0,0,0,0,v
2016-12-26 11:00,0.961,0.253,0,0,0,0,v
2016-12-26 11:06,1.056,0.302,0,0,0,0,v
2016-12-26 11:12,0.932,0.417,0,0,0,0,v
2016-12-26 11:18,0.919,0.548,0,0,0,0,v
2016-12-26 11:24,1.056,0.266,0,0,0,0,v
2016-12-26 11:30,1.056,0.338,0,0,0,0,v
2016-12-26 11:36,1.102,0.253,0,0,0,0,v
2016-12-26 11:42,1.040,0.335,0,0,0,0,v
2016-12-26 11:48,0.991,0.341,0,0,0,0,v
2016-12-26 11:54,1.001,0.394,0,0,0,0,v
2016-12-26 12:00,1.024,0.318,0,0,0,0,v
2016-12-26 12:06,0.984,0.446,0,0,0,0,v
2016-12-26 12:12,1.152,0.387,0,0,0,0,v
2016-12-26 12:18,1.073,0.381,0,0,0,0,v
2016-12-26 12:24,0.984,0.295,0,0,0,0,v
2016-12-26 12:30,1.047,0.361,0,0,0,0,v
2016-12-26 12:36,1.030,0.308,0,0,0,0,v
2016-12-26 12:42,0.968,0.374,0,0,0,0,v
2016-12-26 12:48,1.063,0.377,0,0,0,0,v
2016-12-26 12:54,1.073,0.341,0,0,0,0,v
2016-12-26 13:00,1.017,0.413,0,0,0,0,v
2016-12-26 13:06,1.066,0.394,0,0,0,0,v
2016-12-26 13:12,1.063,0.381,0,0,0,0,v
2016-12-26 13:18,1.056,0.315,0,0,0,0,v
2016-12-26 13:24,1.079,0.420,0,0,0,0,v
2016-12-26 13:30,1.115,0.374,0,0,0,0,v
2016-12-26 13:36,1.079,0.358,0,0,0,0,v
2016-12-26 13:42,1.066,0.289,0,0,0,0,v
2016-12-26 13:48,1.112,0.371,0,0,0,0,v
2016-12-26 13:54,1.079,0.328,0,0,0,0,v
2016-12-26 14:00,1.168,0.354,0,0,0,0,v
2016-12-26 14:06,1.033,0.377,0,0,0,0,v
2016-12-26 14:12,1.109,0.384,0,0,0,0,v
2016-12-26 14:18,1.220,0.305,0,0,0,0,v
2016-12-26 14:24,1.181,0.476,0,0,0,0,v
2016-12-26 14:30,1.188,0.423,0,0,0,0,v
2016-12-26 14:36,1.112,0.469,0,0,0,0,v
2016-12-26 14:42,1.138,0.315,0,0,0,0,v
2016-12-26 14:48,1.175,0.440,0,0,0,0,v
2016-12-26 14:54,1.112,0.285,0,0,0,0,v
2016-12-26 15:00,1.096,0.381,0,0,0,0,v
2016-12-26 15:06,1.073,0.440,0,0,0,0,v
2016-12-26 15:12,1.109,0.394,0,0,0,0,v
2016-12-26 15:18,1.037,0.433,0,0,0,0,v
2016-12-26 15:24,1.194,0.335,0,0,0,0,v
2016-12-26 15:30,1.083,0.489,0,0,0,0,v
2016-12-26 15:36,1.138,0.374,0,0,0,0,v
2016-12-26 15:42,1.063,0.371,0,0,0,0,v
2016-12-26 15:48,1.171,0.374,0,0,0,0,v
2016-12-26 15:54,1.201,0.338,0,0,0,0,v
2016-12-26 16:00,1.115,0.407,0,0,0,0,v
2016-12-26 16:06,1.089,0.318,0,0,0,0,v
2016-12-26 16:12,1.093,0.318,0,0,0,0,v
2016-12-26 16:18,1.148,0.436,0,0,0,0,v
2016-12-26 16:24,1.148,0.305,0,0,0,0,v
2016-12-26 16:30,1.099,0.358,0,0,0,0,v
2016-12-26 16:36,1.102,0.331,0,0,0,0,v
2016-12-26 16:42,1.086,0.394,0,0,0,0,v
2016-12-26 16:48,1.109,0.387,0,0,0,0,v
2016-12-26 16:54,1.129,0.427,0,0,0,0,v
2016-12-26 17:00,1.102,0.341,0,0,0,0,v
2016-12-26 17:06,1.053,0.361,0,0,0,0,v
2016-12-26 17:12,1.024,0.384,0,0,0,0,v
2016-12-26 17:18,1.125,0.354,0,0,0,0,v
2016-12-26 17:24,1.089,0.443,0,0,0,0,v
2016-12-26 17:30,1.056,0.292,0,0,0,0,v
2016-12-26 17:36,1.010,0.384,0,0,0,0,v
2016-12-26 17:42,1.066,0.364,0,0,0,0,v
2016-12-26 17:48,1.083,0.308,0,0,0,0,v
2016-12-26 17:54,0.981,0.420,0,0,0,0,v
2016-12-26 18:00,0.974,0.404,0,0,0,0,v
2016-12-26 18:06,1.102,0.308,0,0,0,0,v
2016-12-26 18:12,1.027,0.522,0,0,0,0,v
2016-12-26 18:18,1.060,0.240,0,0,0,0,v
2016-12-26 18:24,1.007,0.341,0,0,0,0,v
2016-12-26 18:30,0.981,0.312,0,0,0,0,v
2016-12-26 18:36,0.948,0.384,0,0,0,0,v
2016-12-26 18:42,0.988,0.256,0,0,0,0,v
2016-12-26 18:48,0.978,0.358,0,0,0,0,v
2016-12-26 18:54,1.024,0.344,0,0,0,0,v
2016-12-26 19:00,1.030,0.331,0,0,0,0,v
2016-12-26 19:06,0.925,0.331,0,0,0,0,v
2016-12-26 19:12,0.896,0.430,0,0,0,0,v
2016-12-26 19:18,0.958,0.302,0,0,0,0,v
2016-12-26 19:24,0.787,0.223,0,0,0,0,v
2016-12-26 19:30,0.866,0.338,0,0,0,0,v
2016-12-26 19:36,0.909,0.384,0,0,0,0,v
2016-12-26 19:42,0.823,0.341,0,0,0,0,v
2016-12-26 19:48,0.915,0.279,0,0,0,0,v
2016-12-26 19:54,0.892,0.285,0,0,0,0,v
2016-12-26 20:00,0.974,0.282,0,0,0,0,v
2016-12-26 20:06,0.892,0.213,0,0,0,0,v
2016-12-26 20:12,0.840,0.249,0,0,0,0,v
2016-12-26 20:18,0.909,0.292,0,0,0,0,v
2016-12-26 20:24,0.850,0.285,0,0,0,0,v
2016-12-26 20:30,0.827,0.230,0,0,0,0,v
2016-12-26 20:36,0.804,0.272,0,0,0,0,v
2016-12-26 20:42,0.833,0.318,0,0,0,0,v
2016-12-26 20:48,0.771,0.272,0,0,0,0,v
2016-12-26 20:54,0.791,0.312,0,0,0,0,v
2016-12-26 21:00,0.935,0.269,0,0,0,0,v
2016-12-26 21:06,0.755,0.253,0,0,0,0,v
2016-12-26 21:12,0.797,0.338,0,0,0,0,v
2016-12-26 21:18,0.755,0.292,0,0,0,0,v
2016-12-26 21:24,0.732,0.308,0,0,0,0,v
2016-12-26 21:30,0.801,0.331,0,0,0,0,v
2016-12-26 21:36,0.751,0.246,0,0,0,0,v
2016-12-26 21:42,0.807,0.269,0,0,0,0,v
2016-12-26 21:48,0.748,0.367,0,0,0,0,v
2016-12-26 21:54,0.755,0.312,0,0,0,0,v
2016-12-26 22:00,0.764,0.203,0,0,0,0,v
2016-12-26 22:06,0.715,0.338,0,0,0,0,v
2016-12-26 22:12,0.827,0.305,0,0,0,0,v
2016-12-26 22:18,0.699,0.246,0,0,0,0,v
2016-12-26 22:24,0.686,0.312,0,0,0,0,v
2016-12-26 22:30,0.705,0.348,0,0,0,0,v
2016-12-26 22:36,0.679,0.348,0,0,0,0,v
2016-12-26 22:42,0.656,0.210,0,0,0,0,v
2016-12-26 22:48,0.646,0.335,0,0,0,0,v
2016-12-26 22:54,0.666,0.315,0,0,0,0,v
2016-12-26 23:00,0.623,0.318,0,0,0,0,v
2016-12-26 23:06,0.633,0.351,0,0,0,0,v
2016-12-26 23:12,0.653,0.272,0,0,0,0,v
2016-12-26 23:18,0.633,0.266,0,0,0,0,v
2016-12-26 23:24,0.620,0.299,0,0,0,0,v
2016-12-26 23:30,0.597,0.276,0,0,0,0,v
2016-12-26 23:36,0.646,0.253,0,0,0,0,v
2016-12-26 23:42,0.545,0.279,0,0,0,0,v
2016-12-26 23:48,0.594,0.302,0,0,0,0,v
2016-12-26 23:54,0.604,0.276,0,0,0,0,v
2016-12-27 00:00,0.545,0.180,0,0,0,0,v
2016-12-27 00:06,0.525,0.226,0,0,0,0,v
2016-12-27 00:12,0.568,0.335,0,0,0,0,v
2016-12-27 00:18,0.489,0.266,0,0,0,0,v
2016-12-27 00:24,0.453,0.249,0,0,0,0,v
2016-12-27 00:30,0.456,0.279,0,0,0,0,v
2016-12-27 00:36,0.456,0.259,0,0,0,0,v
2016-12-27 00:42,0.459,0.217,0,0,0,0,v
2016-12-27 00:48,0.459,0.203,0,0,0,0,v
2016-12-27 00:54,0.456,0.210,0,0,0,0,v
2016-12-27 01:00,0.430,0.371,0,0,0,0,v
2016-12-27 01:06,0.325,0.213,0,0,0,0,v
2016-12-27 01:12,0.377,0.230,0,0,0,0,v
2016-12-27 01:18,0.400,0.299,0,0,0,0,v
2016-12-27 01:24,0.390,0.249,0,0,0,0,v
2016-12-27 01:30,0.328,0.328,0,0,0,0,v
2016-12-27 01:36,0.377,0.269,0,0,0,0,v
2016-12-27 01:42,0.308,0.197,0,0,0,0,v
2016-12-27 01:48,0.292,0.223,0,0,0,0,v
2016-12-27 01:54,0.331,0.213,0,0,0,0,v
2016-12-27 02:00,0.312,0.210,0,0,0,0,v
2016-12-27 02:06,0.295,0.236,0,0,0,0,v
2016-12-27 02:12,0.308,0.246,0,0,0,0,v
2016-12-27 02:18,0.272,0.315,0,0,0,0,v
2016-12-27 02:24,0.276,0.256,0,0,0,0,v
2016-12-27 02:30,0.276,0.200,0,0,0,0,v
2016-12-27 02:36,0.279,0.262,0,0,0,0,v
2016-12-27 02:42,0.308,0.226,0,0,0,0,v
2016-12-27 02:48,0.207,0.187,0,0,0,0,v
2016-12-27 02:54,0.253,0.272,0,0,0,0,v
2016-12-27 03:00,0.243,0.220,0,0,0,0,v
2016-12-27 03:06,0.289,0.213,0,0,0,0,v
2016-12-27 03:12,0.236,0.200,0,0,0,0,v
2016-12-27 03:18,0.226,0.249,0,0,0,0,v
2016-12-27 03:24,0.259,0.233,0,0,0,0,v
2016-12-27 03:30,0.226,0.266,0,0,0,0,v
2016-12-27 03:36,0.285,0.197,0,0,0,0,v
2016-12-27 03:42,0.230,0.272,0,0,0,0,v
2016-12-27 03:48,0.240,0.167,0,0,0,0,v
2016-12-27 03:54,0.318,0.285,0,0,0,0,v
2016-12-27 04:00,0.322,0.207,0,0,0,0,v
2016-12-27 04:06,0.240,0.230,0,0,0,0,v
2016-12-27 04:12,0.256,0.233,0,0,0,0,v
2016-12-27 04:18,0.305,0.341,0,0,0,0,v
2016-12-27 04:24,0.312,0.295,0,0,0,0,v
2016-12-27 04:30,0.253,0.240,0,0,0,0,v
2016-12-27 04:36,0.276,0.200,0,0,0,0,v
2016-12-27 04:42,0.348,0.299,0,0,0,0,v
2016-12-27 04:48,0.322,0.180,0,0,0,0,v
2016-12-27 04:54,0.266,0.184,0,0,0,0,v
2016-12-27 05:00,0.276,0.341,0,0,0,0,v
2016-12-27 05:06,0.322,0.299,0,0,0,0,v
2016-12-27 05:12,0.384,0.289,0,0,0,0,v
2016-12-27 05:18,0.322,0.207,0,0,0,0,v
2016-12-27 05:24,0.371,0.213,0,0,0,0,v
2016-12-27 05:30,0.351,0.253,0,0,0,0,v
2016-12-27 05:36,0.302,0.226,0,0,0,0,v
2016-12-27 05:42,0.325,0.299,0,0,0,0,v
2016-12-27 05:48,0.351,0.308,0,0,0,0,v
2016-12-27 05:54,0.381,0.236,0,0,0,0,v
2016-12-27 06:00,0.344,0.256,0,0,0,0,v
2016-12-27 06:06,0.390,0.312,0,0,0,0,v
2016-12-27 06:12,0.390,0.305,0,0,0,0,v
2016-12-27 06:18,0.394,0.328,0,0,0,0,v
2016-12-27 06:24,0.427,0.207,0,0,0,0,v
2016-12-27 06:30,0.394,0.207,0,0,0,0,v
2016-12-27 06:36,0.384,0.312,0,0,0,0,v
2016-12-27 06:42,0.417,0.295,0,0,0,0,v
2016-12-27 06:48,0.548,0.282,0,0,0,0,v
2016-12-27 06:54,0.505,0.354,0,0,0,0,v
2016-12-27 07:00,0.522,0.226,0,0,0,0,v
2016-12-27 07:06,0.479,0.325,0,0,0,0,v
2016-12-27 07:12,0.518,0.299,0,0,0,0,v
2016-12-27 07:18,0.600,0.338,0,0,0,0,v
2016-12-27 07:24,0.591,0.381,0,0,0,0,v
2016-12-27 07:30,0.522,0.390,0,0,0,0,v
2016-12-27 07:36,0.604,0.276,0,0,0,0,v
2016-12-27 07:42,0.604,0.223,0,0,0,0,v
2016-12-27 07:48,0.633,0.292,0,0,0,0,v
2016-12-27 07:54,0.554,0.279,0,0,0,0,v
2016-12-27 08:00,0.561,0.236,0,0,0,0,v
2016-12-27 08:06,0.630,0.223,0,0,0,0,v
2016-12-27 08:12,0.659,0.226,0,0,0,0,v
